ticker,date,comp,trend,entry,stop,target,exit,outcome,pnl_pct
BIOEN,2025-05-29,5,strong_up,20.06,18.5687,23.0426,21.38,timeout,6.58
BIOEN,2025-05-30,5,strong_up,19.85,18.3956,22.7588,21.28,timeout,7.204
BIOEN,2025-06-02,6,strong_up,21.0,19.4813,24.0375,21.24,timeout,1.143
BIOEN,2025-06-03,6,strong_up,20.94,19.3819,24.0562,21.2,timeout,1.242
BIOEN,2025-06-04,5,strong_up,20.24,18.6646,23.3908,21.5,timeout,6.225
BIOEN,2025-06-05,5,strong_up,20.24,18.745,23.23,22.44,timeout,10.87
BIOEN,2025-06-10,5,strong_up,20.36,18.9289,23.2222,21.7,timeout,6.582
BIOEN,2025-06-11,5,strong_up,20.18,18.8061,22.9277,22.0,timeout,9.019
BIOEN,2025-06-12,6,strong_up,20.5,19.0678,23.3643,21.96,timeout,7.122
BIOEN,2025-06-13,6,strong_up,21.36,19.9294,24.2212,22.64,timeout,5.993
BIOEN,2025-06-16,5,strong_up,21.3,19.903,24.0939,22.66,timeout,6.385
BIOEN,2025-06-17,6,strong_up,21.4,19.9957,24.2086,22.3,timeout,4.206
BIOEN,2025-06-18,6,strong_up,21.8,20.3824,24.6352,21.92,timeout,0.55
BIOEN,2025-06-19,7,strong_up,21.8,20.2887,24.8227,21.86,timeout,0.275
BIOEN,2025-06-20,7,strong_up,21.3,19.753,24.3939,21.62,timeout,1.502
BIOEN,2025-06-23,6,strong_up,21.7,20.1671,24.7658,21.5,timeout,-0.922
BIOEN,2025-06-24,6,strong_up,21.32,19.8066,24.3468,20.96,timeout,-1.689
BIOEN,2025-06-25,5,strong_up,21.4,19.924,24.352,21.28,timeout,-0.561
BIOEN,2025-06-26,5,strong_up,21.38,19.9537,24.2326,21.2,timeout,-0.842
BIOEN,2025-06-27,5,strong_up,21.88,20.502,24.636,20.502,stop,-6.298
BRISA,2024-07-08,7,strong_up,114.9411,108.8308,127.1617,108.8308,stop,-5.316
BRISA,2024-07-11,7,strong_up,117.8683,111.0564,131.4922,111.0564,stop,-5.779
BRISA,2024-11-11,5,up,88.1573,83.542,97.3879,97.3879,target,10.471
BRISA,2024-12-02,5,up,95.4265,90.0159,106.2476,90.0159,stop,-5.67
BRISA,2025-01-06,5,up,89.2794,85.1505,97.5372,85.1505,stop,-4.625
BRISA,2025-03-06,5,up,82.9371,79.2116,90.3883,90.3883,target,8.984
BRISA,2025-03-19,5,up,84.108,79.5115,93.301,85.95,timeout,2.19
BRISA,2025-03-20,5,up,87.3767,82.5336,97.063,82.5336,stop,-5.543
BRISA,2025-04-29,5,up,88.5,83.8775,97.745,83.8775,stop,-5.223
BRYAT,2024-09-04,5,up,1926.1005,1776.6627,2224.976,1776.6627,stop,-7.759
BRYAT,2024-10-18,5,up,1749.6159,1619.5866,2009.6744,1829.3474,timeout,4.557
BRYAT,2024-10-21,5,up,1785.4503,1653.4786,2049.3937,1749.6158,timeout,-2.007
BRYAT,2024-11-07,5,up,1782.7627,1672.9188,2002.4506,1672.9188,stop,-6.161
BRYAT,2024-11-25,5,up,1863.3902,1757.3902,2075.3903,1893.8494,timeout,1.635
BRYAT,2025-03-07,5,up,1730.8028,1655.717,1880.9743,1880.9743,target,8.676
BRYAT,2025-03-20,5,up,1719.1566,1615.1829,1927.1039,1615.1829,stop,-6.048
BRYAT,2025-04-02,6,up,1818.5971,1700.0578,2055.6756,1700.0578,stop,-6.518
BRYAT,2025-04-24,5,up,1941.7659,1822.6714,2179.9549,2179.9549,target,12.267
BRYAT,2025-04-28,6,up,1923.2729,1771.8704,2226.0781,1812.3148,timeout,-5.769
BRYAT,2025-04-30,5,up,1995.3957,1830.9677,2324.2515,1830.9677,stop,-8.24
BRYAT,2025-05-14,5,strong_up,1860.3967,1719.2815,2142.6271,1719.2815,stop,-7.585
BRYAT,2025-07-04,6,strong_up,1737.4181,1644.5261,1923.2021,1923.2021,target,10.693
BUCIM,2024-06-21,7,strong_up,8.6358,8.297,9.3134,8.297,stop,-3.923
BUCIM,2024-07-12,6,strong_up,8.3512,8.034,8.9856,8.034,stop,-3.798
BUCIM,2024-12-17,5,up,8.1788,7.8024,8.9316,8.9316,target,9.205
BUCIM,2025-01-10,5,strong_up,8.763,8.3921,9.5047,8.3921,stop,-4.232
BUCIM,2025-03-14,7,strong_up,8.2679,7.9735,8.8567,7.9735,stop,-3.561
BUCIM,2025-04-08,6,strong_up,7.7134,7.272,8.5962,7.5649,timeout,-1.926
BUCIM,2025-04-09,7,strong_up,8.0402,7.5963,8.9278,7.5963,stop,-5.52
BUCIM,2025-04-22,5,up,7.951,7.5716,8.7099,7.5716,stop,-4.772
BUCIM,2025-05-13,5,up,7.7629,7.4435,8.4017,7.4435,stop,-4.115
BUCIM,2025-07-03,5,up,7.23,6.9832,7.7236,6.9832,stop,-3.414
CANTE,2024-11-12,5,up,1.54,1.4687,1.6826,1.6826,target,9.26
CANTE,2025-01-07,5,up,1.77,1.677,1.9559,1.677,stop,-5.254
CANTE,2025-03-18,5,up,1.5,1.4176,1.6648,1.4176,stop,-5.493
CANTE,2025-03-27,5,up,1.61,1.5012,1.8276,1.5012,stop,-6.758
CANTE,2025-04-09,5,up,1.6,1.4863,1.8274,1.61,timeout,0.625
CANTE,2025-04-16,6,up,1.69,1.5637,1.9426,1.59,timeout,-5.917
CANTE,2025-04-18,5,up,1.73,1.6037,1.9825,1.6037,stop,-7.301
CANTE,2025-05-05,5,up,1.63,1.5089,1.8722,1.65,timeout,1.227
CANTE,2025-05-20,5,up,1.63,1.5443,1.8014,1.5443,stop,-5.258
CANTE,2025-06-10,5,strong_up,1.62,1.5329,1.7943,1.5329,stop,-5.377
CANTE,2025-07-04,6,strong_up,1.59,1.5175,1.7351,1.7351,target,9.126
CCOLA,2024-06-04,5,strong_up,760.9937,725.2069,832.5672,795.6719,timeout,4.557
CCOLA,2024-06-05,5,strong_up,766.7733,732.2527,835.8147,732.2527,stop,-4.502
CCOLA,2024-06-11,5,strong_up,734.0217,699.5082,803.0487,803.0487,target,9.404
CCOLA,2024-06-21,6,strong_up,768.2183,729.7728,845.1094,845.1094,target,10.009
CCOLA,2024-07-05,7,strong_up,813.9742,768.7876,904.3472,842.8727,timeout,3.55
CCOLA,2024-07-08,6,strong_up,809.1578,764.7219,898.0297,856.8403,timeout,5.893
CCOLA,2024-07-09,6,strong_up,789.8922,746.1532,877.3701,746.1532,stop,-5.537
CCOLA,2024-11-25,5,up,50.0907,46.8778,56.5166,56.5166,target,12.828
CCOLA,2025-01-22,5,up,58.2786,55.2647,64.3065,55.2647,stop,-5.172
CCOLA,2025-03-14,5,up,55.6296,52.7897,61.3095,52.7897,stop,-5.105
CCOLA,2025-03-20,5,up,52.8842,49.6318,59.3892,49.6318,stop,-6.15
CCOLA,2025-04-17,5,up,52.9806,50.0227,58.8962,50.0227,stop,-5.583
CCOLA,2025-06-10,5,up,50.7591,48.3985,55.4803,48.3985,stop,-4.651
CCOLA,2025-07-02,5,up,51.2018,48.7827,56.04,48.7827,stop,-4.725
CEMTS,2024-06-07,5,up,11.1377,10.3702,12.6727,10.3702,stop,-6.891
CEMTS,2024-07-11,5,up,11.1948,10.4385,12.7075,10.4385,stop,-6.756
CEMTS,2024-11-29,5,up,8.3961,8.0792,9.0299,8.5008,timeout,1.247
CEMTS,2024-12-03,5,up,8.577,8.2599,9.2112,8.4342,timeout,-1.665
CEMTS,2024-12-31,5,up,8.9768,8.6842,9.562,8.6842,stop,-3.26
CEMTS,2025-02-13,5,up,9.0434,8.6865,9.7573,9.7573,target,7.894
CEMTS,2025-03-05,6,up,9.5004,9.0343,10.4325,9.0343,stop,-4.906
CEMTS,2025-03-27,5,up,9.9954,9.415,11.1561,11.1561,target,11.613
CEMTS,2025-04-03,5,strong_up,12.4038,11.651,13.9094,13.9094,target,12.138
CEMTS,2025-04-24,5,strong_up,15.7546,14.4954,18.2732,14.4954,stop,-7.993
CEMTS,2025-05-09,6,strong_up,12.6894,11.1473,15.7736,11.1473,stop,-12.152
CIMSA,2024-07-04,6,up,32.0202,30.5563,34.9478,34.9478,target,9.143
CIMSA,2024-07-22,5,strong_up,35.3272,33.6557,38.6701,33.6557,stop,-4.732
CIMSA,2024-07-30,5,strong_up,33.6348,31.8754,37.1535,31.8754,stop,-5.231
CIMSA,2024-08-07,5,strong_up,31.7867,29.9092,35.5418,35.5418,target,11.813
CIMSA,2024-08-28,7,strong_up,34.4907,32.4983,38.4755,32.4983,stop,-5.777
CIMSA,2024-09-13,5,strong_up,34.5491,32.544,38.5592,32.544,stop,-5.804
CIMSA,2024-10-30,7,strong_up,33.7904,31.9002,37.5708,37.5708,target,11.188
CIMSA,2024-11-13,5,strong_up,37.4476,35.4502,41.4425,39.0622,timeout,4.312
CIMSA,2024-11-14,5,strong_up,37.3504,35.3101,41.4309,40.2684,timeout,7.812
CIMSA,2024-11-28,5,strong_up,38.4787,36.4573,42.5213,42.5213,target,10.506
CIMSA,2024-12-09,5,strong_up,44.5481,42.3178,49.0087,42.3178,stop,-5.006
CIMSA,2024-12-11,6,strong_up,40.852,38.2665,46.0228,46.0228,target,12.658
CIMSA,2025-01-02,5,strong_up,47.0381,44.6779,51.7585,44.6779,stop,-5.018
CIMSA,2025-01-06,6,strong_up,44.4897,42.071,49.3272,49.3272,target,10.873
CIMSA,2025-01-17,5,strong_up,49.6059,47.3583,54.1011,54.1011,target,9.062
CIMSA,2025-01-28,5,strong_up,54.5665,52.0357,59.6283,52.0357,stop,-4.638
CIMSA,2025-01-30,6,strong_up,51.5513,48.8662,56.9214,48.8662,stop,-5.209
CIMSA,2025-03-11,7,strong_up,50.5786,47.4389,56.8581,47.4389,stop,-6.208
CIMSA,2025-03-25,6,strong_up,50.1409,46.0775,58.2678,46.0775,stop,-8.104
CIMSA,2025-04-14,5,strong_up,49.0036,45.3967,56.2175,45.3967,stop,-7.36
CIMSA,2025-05-12,7,strong_up,49.0036,46.0152,54.9805,54.9805,target,12.197
CIMSA,2025-05-21,6,strong_up,51.9974,48.6988,58.5946,48.6988,stop,-6.344
CIMSA,2025-06-03,5,strong_up,49.3384,46.128,55.7593,46.128,stop,-6.507
CIMSA,2025-07-01,7,strong_up,49.2892,46.2509,55.3658,49.2006,timeout,-0.18
CIMSA,2025-07-02,6,strong_up,51.1111,48.121,57.0913,48.121,stop,-5.85
CLEBI,2024-06-03,5,strong_up,2042.3252,1870.6962,2385.5833,1870.6962,stop,-8.404
CLEBI,2024-06-07,5,strong_up,1943.7172,1773.7569,2283.6376,2283.6376,target,17.488
CLEBI,2024-06-21,5,strong_up,2379.8684,2188.6825,2762.24,2188.6825,stop,-8.033
CLEBI,2024-07-08,5,strong_up,2271.7786,2092.2145,2630.9067,2092.2145,stop,-7.904
CLEBI,2024-09-19,7,strong_up,1988.2803,1871.461,2221.919,1871.461,stop,-5.875
CLEBI,2024-11-06,7,strong_up,1792.0123,1697.5958,1980.8454,1980.8454,target,10.537
CLEBI,2024-11-12,5,strong_up,1968.3691,1859.7198,2185.6677,1977.8507,timeout,0.482
CLEBI,2024-11-25,5,strong_up,2109.6443,1995.3908,2338.1512,1995.3908,stop,-5.416
CLEBI,2024-11-28,7,strong_up,2013.8806,1896.4586,2248.7247,1896.4586,stop,-5.831
CLEBI,2024-12-16,5,strong_up,1882.0871,1788.8577,2068.5459,1788.8577,stop,-4.954
CLEBI,2025-01-06,7,strong_up,1906.7391,1827.73,2064.7571,1827.73,stop,-4.144
CLEBI,2025-02-04,5,up,1876.3982,1805.2337,2018.7271,2018.7271,target,7.585
CLEBI,2025-02-21,5,up,2017.6732,1915.2122,2222.5952,1915.2122,stop,-5.078
CLEBI,2025-03-05,6,up,2133.348,2005.598,2388.8479,2388.8479,target,11.976
CLEBI,2025-03-19,6,strong_up,2261.3489,2114.2898,2555.4671,2555.4671,target,13.006
CLEBI,2025-04-14,5,strong_up,2839.7233,2618.6785,3281.813,2618.6785,stop,-7.784
CLEBI,2025-04-30,5,strong_up,2505.0,2279.7244,2955.5513,2279.7244,stop,-8.993
CWENE,2024-07-22,5,up,27.3264,25.6621,30.6548,30.6548,target,12.18
CWENE,2024-07-24,5,up,27.4407,25.3212,31.6797,25.3212,stop,-7.724
CWENE,2024-10-30,5,up,21.5873,20.1612,24.4395,20.1612,stop,-6.606
CWENE,2024-11-06,5,up,20.6577,19.1678,23.6374,23.6374,target,14.424
CWENE,2024-11-29,5,up,23.8826,22.2912,27.0654,22.2912,stop,-6.663
CWENE,2025-05-12,5,up,16.0625,15.0703,18.0469,15.0703,stop,-6.177
DENGE,2024-06-05,6,strong_up,4.6,4.0209,5.7583,4.0209,stop,-12.589
DENGE,2024-06-10,5,strong_up,4.04,3.5046,5.1108,4.85,timeout,20.05
DENGE,2024-06-11,5,strong_up,4.48,3.9389,5.5621,5.0,timeout,11.607
DENGE,2024-06-12,5,strong_up,4.19,3.6479,5.2741,5.2741,target,25.874
DENGE,2024-07-08,5,strong_up,5.43,4.9712,6.3477,6.3477,target,16.901
DENGE,2024-07-19,5,strong_up,6.2,5.65,7.3,7.3,target,17.742
DENGE,2024-08-08,5,strong_up,7.3,6.6195,8.6611,6.6195,stop,-9.322
DENGE,2024-08-13,6,strong_up,5.9,5.1851,7.3298,5.1851,stop,-12.117
DENGE,2024-09-27,7,strong_up,5.73,5.281,6.628,5.281,stop,-7.836
DENGE,2024-12-17,5,up,3.35,3.1029,3.8441,3.8441,target,14.749
DENGE,2024-12-24,5,up,3.47,3.1529,4.1043,4.1043,target,18.28
DENGE,2025-01-07,5,up,3.83,3.5081,4.4739,3.5081,stop,-8.405
DENGE,2025-04-17,5,up,3.23,2.9796,3.7307,2.9796,stop,-7.752
DENGE,2025-07-03,5,up,2.26,2.0896,2.6008,2.0896,stop,-7.54
DOGUB,2024-06-03,7,strong_up,23.4,21.4848,27.2303,27.2303,target,16.369
DOGUB,2024-06-26,5,strong_up,31.0,28.1563,36.6875,28.1563,stop,-9.173
DOGUB,2024-07-01,6,strong_up,29.04,25.7798,35.5604,28.58,timeout,-1.584
DOGUB,2024-07-04,5,strong_up,31.64,28.2874,38.3452,28.2874,stop,-10.596
DOGUB,2024-07-17,5,strong_up,28.26,24.8516,35.0768,26.8,timeout,-5.166
DOGUB,2024-07-18,5,strong_up,28.36,25.015,35.0499,27.22,timeout,-4.02
DOGUB,2024-07-19,5,strong_up,28.14,24.8925,34.6349,26.84,timeout,-4.62
DOGUB,2024-07-22,6,strong_up,28.0,24.7466,34.5067,26.3,timeout,-6.071
DOGUB,2024-07-23,5,strong_up,28.58,25.3897,34.9605,25.3897,stop,-11.163
DOGUB,2024-12-05,5,up,22.38,21.0494,25.0411,25.0411,target,11.891
DOGUB,2024-12-13,5,up,23.0,21.3404,26.3193,21.3404,stop,-7.216
DOGUB,2025-04-21,5,up,16.89,15.6695,19.331,15.6695,stop,-7.226
DOGUB,2025-05-02,5,up,16.68,15.4726,19.0948,16.77,timeout,0.54
DOGUB,2025-05-12,5,up,17.18,16.0338,19.4724,16.0338,stop,-6.672
DOGUB,2025-06-11,5,up,16.79,15.5422,19.2856,15.5422,stop,-7.432
DOGUB,2025-06-16,5,up,18.17,16.708,21.0941,16.708,stop,-8.046
DOGUB,2025-06-20,5,up,18.41,16.8108,21.6084,19.98,timeout,8.528
DOGUB,2025-07-04,5,up,18.82,17.0384,22.3832,20.1,timeout,6.801
DOGUB,2025-07-07,5,up,19.19,17.4607,22.6487,20.52,timeout,6.931
DYOBY,2024-06-03,5,strong_up,17.0,14.8171,21.3659,17.4833,timeout,2.843
DYOBY,2024-06-04,5,strong_up,16.8,14.7223,20.9555,17.0667,timeout,1.587
DYOBY,2024-06-05,5,strong_up,16.52,14.4121,20.7358,16.2267,timeout,-1.776
DYOBY,2024-06-06,5,strong_up,16.7,14.6412,20.8175,17.8333,timeout,6.786
DYOBY,2024-06-20,5,strong_up,17.5667,15.7749,21.1502,17.65,timeout,0.474
DYOBY,2024-06-21,7,strong_up,18.75,16.9362,22.3775,16.9362,stop,-9.674
DYOBY,2024-07-02,7,strong_up,17.8167,16.0045,21.441,20.6333,timeout,15.809
DYOBY,2024-07-16,7,strong_up,19.4167,17.8339,22.5821,18.85,timeout,-2.918
DYOBY,2024-07-17,6,strong_up,18.8667,17.2791,22.0417,19.4833,timeout,3.269
DYOBY,2024-07-18,6,strong_up,19.0167,17.4711,22.1078,19.25,timeout,1.227
DYOBY,2024-07-19,6,strong_up,18.4,16.847,21.506,18.6333,timeout,1.268
DYOBY,2024-07-22,6,strong_up,19.1,17.5811,22.1378,18.7,timeout,-2.094
DYOBY,2024-07-23,7,strong_up,19.9333,18.3712,23.0577,18.3712,stop,-7.837
DYOBY,2024-08-12,5,strong_up,18.6,17.0345,21.731,21.731,target,16.833
DYOBY,2024-08-16,7,strong_up,21.7667,20.0347,25.2306,21.22,timeout,-2.511
DYOBY,2024-08-19,6,strong_up,21.3333,19.6108,24.7784,21.04,timeout,-1.375
DYOBY,2024-08-20,6,strong_up,21.3333,19.6696,24.6609,21.26,timeout,-0.344
DYOBY,2024-08-21,6,strong_up,21.5,19.8336,24.8327,21.4,timeout,-0.465
DYOBY,2024-08-23,6,strong_up,21.9333,20.2762,25.2475,21.64,timeout,-1.337
DYOBY,2024-08-26,6,strong_up,21.8167,20.1869,25.0763,21.74,timeout,-0.351
DYOBY,2024-08-27,7,strong_up,21.02,19.3602,24.3396,21.76,timeout,3.52
DYOBY,2024-08-28,6,strong_up,21.7,20.0195,25.0611,21.46,timeout,-1.106
DYOBY,2024-08-29,7,strong_up,22.0,20.2274,25.5453,21.02,timeout,-4.455
DYOBY,2024-09-02,7,strong_up,21.7,19.9897,25.1206,20.48,timeout,-5.622
DYOBY,2024-09-03,6,strong_up,21.62,19.9569,24.9463,20.6,timeout,-4.718
DYOBY,2024-09-04,6,strong_up,21.46,19.8085,24.763,20.9,timeout,-2.61
DYOBY,2024-09-05,5,strong_up,21.46,19.8643,24.6513,20.98,timeout,-2.237
DYOBY,2024-09-06,6,strong_up,21.46,19.9076,24.5648,20.92,timeout,-2.516
DYOBY,2024-09-09,5,strong_up,21.06,19.5392,24.1016,21.0,timeout,-0.285
DYOBY,2024-09-10,5,strong_up,21.2,19.7021,24.1958,21.28,timeout,0.377
DYOBY,2024-09-11,5,strong_up,21.34,19.8912,24.2375,19.8912,stop,-6.789
DYOBY,2024-10-18,7,strong_up,21.1,19.6885,23.923,21.08,timeout,-0.095
DYOBY,2024-10-21,7,strong_up,21.5,20.0607,24.3785,20.0607,stop,-6.694
DYOBY,2024-11-18,6,strong_up,20.88,19.6089,23.4222,23.4222,target,12.175
DYOBY,2024-11-29,6,strong_up,23.08,21.7888,25.6625,21.7888,stop,-5.594
DYOBY,2024-12-19,5,strong_up,22.0,20.5389,24.9221,24.9221,target,13.282
DYOBY,2025-01-10,5,strong_up,25.4,24.2758,27.6483,27.6483,target,8.852
DYOBY,2025-01-16,5,strong_up,29.0,27.5508,31.8984,27.5508,stop,-4.997
DYOBY,2025-01-30,5,strong_up,23.26,21.3669,27.0462,25.08,timeout,7.825
DYOBY,2025-02-19,6,strong_up,24.92,23.2385,28.2829,26.16,timeout,4.976
DYOBY,2025-02-20,6,strong_up,25.08,23.4329,28.3741,23.4329,stop,-6.567
DYOBY,2025-03-10,7,strong_up,26.62,24.9497,29.9607,24.9497,stop,-6.275
DYOBY,2025-03-25,6,strong_up,27.86,25.598,32.384,25.598,stop,-8.119
EGEEN,2024-07-22,7,strong_up,13271.228,12503.4957,14806.6928,12503.4957,stop,-5.785
EGEEN,2024-10-30,5,up,10934.6567,10267.8108,12268.3485,10290.8574,timeout,-5.888
EGEEN,2025-03-07,5,up,9639.5997,9197.0205,10524.7583,10524.7583,target,9.183
EGEEN,2025-03-20,5,up,9540.1709,8949.6263,10721.2601,8949.6263,stop,-6.19
EGEEN,2025-04-24,5,up,9600.0,9087.6207,10624.7587,9087.6207,stop,-5.337
ENKAI,2024-06-04,6,strong_up,37.7007,36.0218,41.0585,37.9218,timeout,0.587
ENKAI,2024-06-05,6,strong_up,38.0692,36.378,41.4517,36.378,stop,-4.442
ENKAI,2024-07-01,5,strong_up,36.4293,34.8067,39.6743,39.6743,target,8.908
ENKAI,2024-07-16,7,strong_up,40.004,38.4105,43.1911,43.1911,target,7.967
ENKAI,2024-07-24,5,strong_up,41.9572,40.2073,45.457,40.2073,stop,-4.171
ENKAI,2024-08-05,7,strong_up,42.0493,39.9597,46.2286,42.1968,timeout,0.351
ENKAI,2024-08-06,5,strong_up,42.3626,40.2406,46.6066,40.2406,stop,-5.009
ENKAI,2024-08-12,5,strong_up,40.5384,38.501,44.6131,44.6131,target,10.052
ENKAI,2024-08-22,5,strong_up,44.887,42.8117,49.0377,42.8117,stop,-4.623
ENKAI,2024-08-26,5,strong_up,42.1783,39.9531,46.6287,46.6287,target,10.551
ENKAI,2024-09-06,6,strong_up,46.1124,43.8536,50.6301,43.8536,stop,-4.898
ENKAI,2024-09-11,5,strong_up,43.8367,41.5509,48.4083,41.5509,stop,-5.214
ENKAI,2024-10-17,7,strong_up,43.3208,41.0286,47.9052,47.9052,target,10.583
ENKAI,2024-11-06,5,strong_up,48.1393,45.7203,52.9774,45.7203,stop,-5.025
ENKAI,2024-11-20,5,strong_up,44.9792,42.038,50.8616,50.8616,target,13.078
ENKAI,2024-12-09,5,strong_up,51.4561,48.9294,56.5095,48.9294,stop,-4.91
ENKAI,2024-12-11,6,strong_up,49.2449,46.6492,54.4363,46.6492,stop,-5.271
ENKAI,2024-12-23,5,strong_up,47.2641,44.773,52.2461,44.773,stop,-5.271
ENKAI,2025-02-12,7,strong_up,49.337,47.301,53.4091,47.301,stop,-4.127
ENKAI,2025-03-05,6,strong_up,49.7056,47.4057,54.3054,54.3054,target,9.254
ENKAI,2025-03-18,5,strong_up,52.4235,49.6213,58.0278,58.0278,target,10.69
ENKAI,2025-04-02,6,strong_up,55.9706,51.6614,64.5889,61.5803,timeout,10.023
ENKAI,2025-04-03,6,strong_up,57.7672,53.4795,66.3425,53.4795,stop,-7.422
ENKAI,2025-04-07,5,strong_up,56.1088,51.7931,64.7402,60.5341,timeout,7.887
ENKAI,2025-04-08,5,strong_up,54.6347,50.4051,63.0938,60.867,timeout,11.407
ENKAI,2025-04-09,5,strong_up,58.366,54.1622,66.7737,59.6306,timeout,2.167
ENKAI,2025-04-10,5,strong_up,57.5829,53.4622,65.8244,60.6292,timeout,5.29
ENKAI,2025-04-11,5,strong_up,59.9784,55.8657,68.2037,60.867,timeout,1.482
ENKAI,2025-04-14,5,strong_up,58.8267,54.8498,66.7804,58.9173,timeout,0.154
ENKAI,2025-04-15,5,strong_up,58.9173,55.0962,66.5596,59.2502,timeout,0.565
ENKAI,2025-04-16,5,strong_up,58.7747,54.9565,66.4111,66.4111,target,12.993
ENKAI,2025-05-12,5,strong_up,71.3761,66.8314,80.4653,66.8314,stop,-6.367
ENKAI,2025-05-14,7,strong_up,64.5285,59.6328,74.3199,59.6328,stop,-7.587
ENKAI,2025-05-22,5,strong_up,59.2978,54.7723,68.3488,59.5467,timeout,0.42
ENKAI,2025-05-23,5,strong_up,60.7243,56.2673,69.6383,56.2673,stop,-7.34
ENKAI,2025-06-03,5,strong_up,59.2502,55.3331,67.0844,60.8848,timeout,2.759
ENKAI,2025-06-04,5,strong_up,60.1537,56.384,67.6932,60.0724,timeout,-0.135
ENKAI,2025-06-05,5,strong_up,60.1537,56.5564,67.3483,56.5564,stop,-5.98
ENKAI,2025-06-13,5,strong_up,59.0688,55.5219,66.1625,64.708,timeout,9.547
ENKAI,2025-06-17,6,strong_up,60.9326,57.4519,67.894,57.4519,stop,-5.712
ENKAI,2025-06-24,5,strong_up,60.1202,56.8156,66.7295,60.2158,timeout,0.159
ENKAI,2025-06-25,5,strong_up,60.5503,57.323,67.0049,61.2194,timeout,1.105
ENKAI,2025-06-26,6,strong_up,60.8848,57.7191,67.2164,62.6053,timeout,2.826
ENKAI,2025-06-30,7,strong_up,63.8956,60.5778,70.5312,60.5778,stop,-5.193
ENJSA,2024-06-13,5,strong_up,57.5313,54.4604,63.673,58.8575,timeout,2.305
ENJSA,2024-06-14,5,strong_up,58.5374,55.4752,64.6618,59.2691,timeout,1.25
ENJSA,2024-06-20,6,strong_up,58.7203,55.6759,64.8091,59.9094,timeout,2.025
ENJSA,2024-06-21,6,strong_up,58.1258,55.1666,64.0442,60.0466,timeout,3.304
ENJSA,2024-06-24,7,strong_up,59.6807,56.6732,65.6958,60.9612,timeout,2.146
ENJSA,2024-06-25,6,strong_up,59.635,56.6854,65.534,60.4124,timeout,1.304
ENJSA,2024-06-26,6,strong_up,58.7203,55.8002,64.5606,61.5557,timeout,4.829
ENJSA,2024-06-27,6,strong_up,60.9155,57.9344,66.8776,61.6929,timeout,1.276
ENJSA,2024-06-28,7,strong_up,62.4704,59.4377,68.5358,59.4377,stop,-4.855
ENJSA,2024-07-02,6,strong_up,60.1838,56.9833,66.5847,63.2478,timeout,5.091
ENJSA,2024-07-03,6,strong_up,60.5496,57.4797,66.6893,64.2997,timeout,6.193
ENJSA,2024-07-04,6,strong_up,61.4185,58.4454,67.3647,58.4454,stop,-4.841
ENJSA,2024-07-10,6,strong_up,59.4063,56.5869,65.0452,65.0452,target,9.492
ENJSA,2024-07-25,5,strong_up,64.071,61.3774,69.4583,61.3774,stop,-4.204
ENJSA,2024-08-02,5,strong_up,56.9368,54.0244,62.7614,54.0244,stop,-5.115
ENJSA,2024-11-18,5,up,54.4215,51.9218,59.4207,59.4207,target,9.186
ENJSA,2024-12-11,5,up,58.1258,55.6091,63.1593,55.6091,stop,-4.33
ENJSA,2024-12-27,5,up,56.9368,54.5254,61.7595,54.5254,stop,-4.235
ENJSA,2025-01-02,5,up,56.5709,53.8291,62.0546,53.8291,stop,-4.847
ENJSA,2025-01-21,6,up,56.3422,53.7525,61.5216,55.2904,timeout,-1.867
ENJSA,2025-01-22,6,up,58.1258,55.5055,63.3664,55.5055,stop,-4.508
ENJSA,2025-01-29,5,up,56.2508,53.7436,61.2652,54.8788,timeout,-2.439
ENJSA,2025-01-30,5,up,56.891,54.3571,61.9589,54.3571,stop,-4.454
ENJSA,2025-02-14,5,up,57.0282,54.7975,61.4897,54.7975,stop,-3.912
ENJSA,2025-03-04,6,up,57.1654,54.3949,62.7064,54.3949,stop,-4.846
ENJSA,2025-04-07,5,up,56.7081,52.8286,64.4671,52.8286,stop,-6.841
ENJSA,2025-05-13,6,strong_up,55.3955,52.4455,61.2955,52.4455,stop,-5.325
ENJSA,2025-06-10,5,up,53.9567,51.3729,59.1242,51.3729,stop,-4.789
ENJSA,2025-06-30,6,up,56.1149,53.264,61.8168,61.8168,target,10.161
EUPWR,2024-10-24,5,up,30.8,28.4713,35.4574,35.4574,target,15.121
EUPWR,2025-01-27,5,up,36.7,35.0788,39.9424,39.9424,target,8.835
EUPWR,2025-01-31,5,up,36.86,34.4707,41.6386,34.4707,stop,-6.482
EUPWR,2025-03-06,5,strong_up,35.0,32.9905,39.0189,39.0189,target,11.483
EUPWR,2025-03-10,5,strong_up,37.7,35.4916,42.1167,35.4916,stop,-5.858
EUPWR,2025-07-03,5,up,28.62,26.7872,32.2857,26.7872,stop,-6.404
FENER,2024-06-12,5,up,134.9,117.7188,169.2623,169.2623,target,25.472
FENER,2024-07-08,5,strong_up,179.3,160.9913,215.9173,160.9913,stop,-10.211
FENER,2024-07-25,5,strong_up,155.5,140.316,185.868,140.316,stop,-9.765
FENER,2024-11-18,5,up,111.6,105.6711,123.4578,105.6711,stop,-5.313
FENER,2024-11-22,5,up,116.0,109.2757,129.4486,109.2757,stop,-5.797
FENER,2024-12-02,5,up,112.7,104.8748,128.3504,104.8748,stop,-6.943
